id,code,name,reconcile,user_type_id/id
account_one_838100,838100,採用權益法認列子公司、關聯企業及合資之國外營運機構財務報表換算之兌換差額,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838200,838200,採用權益法認列子公司、關聯企業及合資之備供出售金融資產未實現損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838300,838300,採用權益法認列子公司、關聯企業及合資之現金流量避險中屬有效避險部分之避險工具利益(損失),FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838400,838400,採用權益法認列子公司、關聯企業及合資之國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失),FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838500,838500,採用權益法認列之子公司、關聯企業及合資之其他綜合損益之份額-與待出售非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838600,838600,採用權益法認列之子公司、關聯企業及合資之其他綜合損益之份額-與待分配予業主之非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838700,838700,採用權益法認列之子公司、關聯企業及合資之其他綜合損益之份額-透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838800,838800,採用權益法認列之子公司、關聯企業及合資之其他綜合損益之份額-避險工具之損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_839100,839100,可能重分類至損益之其他項目,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_839900,839900,與可能重分類至損益之項目相關之所得稅,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
